Character Number	State Number	Curator 1 EQ Number	Curator 2 EQ Number	SimJ Score	NIC Score
82	1	C_EQ_1	C_EQ_3	0.02089864158829676	0.4710074714370168
82	1	C_EQ_2	C_EQ_1	0.0033500837520938024	0.5531648064534315
82	1	C_EQ_2	C_EQ_2	1.0	0.8945871288175365
82	1	C_EQ_2	C_EQ_3	0.00019860184302510328	0.3765049919410876
82	1	C_EQ_3	C_EQ_1	0.0050335570469798654	0.602265712681267
82	1	C_EQ_3	C_EQ_2	0.25	0.8139757629588626
82	1	C_EQ_3	C_EQ_3	0.00019860184302510328	0.3765049919410876
82	2	C_EQ_1	C_EQ_1	1.0	0.8533008591671019
82	2	C_EQ_1	C_EQ_2	0.0033500837520938024	0.5531648064534315
82	2	C_EQ_2	C_EQ_1	0.0033500837520938024	0.5531648064534315
82	2	C_EQ_2	C_EQ_2	0.6666666666666666	0.840495324531722
